total_loss,pred_loss,policy_loss,sigreg_loss,avg_var,learning_rate,epsilon
3.449007987976074,0.016092460602521896,0.7878563404083252,34.32915496826172,"tensor(9.5185e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000994014980014994,0.972381557836764
3.1405398845672607,0.015823375433683395,2.9211854934692383,31.24716567993164,"tensor(3.3033e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000994014980014994,0.9718953670578457
3.156529664993286,0.014714440330862999,4.511898517608643,31.41815185546875,"tensor(9.8648e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000994014980014994,0.9714094193743169
3.117264747619629,0.014180859550833702,3.3992857933044434,31.030838012695312,"tensor(7.9675e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000994014980014994,0.9709237146646298
3.2176291942596436,0.013813851401209831,7.908886909484863,32.03815460205078,"tensor(1.3564e-08, device='cuda:0', grad_fn=<MeanBackward0>)",0.000994014980014994,0.9704382528072976
3.0413217544555664,0.013296819292008877,4.786619186401367,30.280248641967773,"tensor(9.0357e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000994014980014994,0.9699530336808939
2.986628532409668,0.012685644440352917,3.470208168029785,29.739429473876953,"tensor(1.3190e-08, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009930209650349789,0.9694680571640535
3.031778335571289,0.012205222621560097,5.046820640563965,30.19573211669922,"tensor(6.6459e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009930209650349789,0.9689833231354715
3.175950765609741,0.012015869840979576,3.5144975185394287,31.63934898376465,"tensor(9.5785e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009930209650349789,0.9684988314739038
2.99023699760437,0.011999993585050106,0.3344581127166748,29.782367706298828,"tensor(4.6951e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009930209650349789,0.9680145820581669
3.006155490875244,0.012224945239722729,5.286035537719727,29.939306259155273,"tensor(4.8291e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009930209650349789,0.9675305747671379
3.437349796295166,0.013023952022194862,5.013490200042725,34.24325942993164,"tensor(5.8248e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009930209650349789,0.9670468094797544
3.084960699081421,0.013821814209222794,1.7806596755981445,30.711387634277344,"tensor(6.4537e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009930209650349789,0.9665632860750146
2.8625802993774414,0.015144686214625835,1.758970022201538,28.474355697631836,"tensor(5.1869e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009930209650349789,0.9660800044319772
3.083892822265625,0.01624317653477192,1.7146517038345337,30.676496505737305,"tensor(8.4689e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009930209650349789,0.9655969644297613
3.1820199489593506,0.017460748553276062,5.229836463928223,31.64558982849121,"tensor(7.1717e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009930209650349789,0.9651141659475465
