total_loss,pred_loss,policy_loss,sigreg_loss,learning_rate,epsilon
3.6984128952026367,0.1615297645330429,2.4433910846710205,35.368831634521484,5e-05,0.99975
3.489689826965332,0.14603905379772186,0.4468498229980469,33.43650817871094,4.995e-05,0.9995000625
3.6330759525299072,0.14961259067058563,8.1686372756958,34.834632873535156,4.995e-05,0.999250187484375
3.507538080215454,0.14685463905334473,8.230134010314941,33.606834411621094,4.995e-05,0.9990003749375039
3.3901853561401367,0.1656690090894699,4.392068862915039,32.24516296386719,4.995e-05,0.9987506248437695
3.3851423263549805,0.12878203392028809,7.999688148498535,32.563602447509766,4.995e-05,0.9985009371875586
3.4610321521759033,0.17569932341575623,4.30350399017334,32.853328704833984,4.995e-05,0.9982513119532618
3.5094594955444336,0.14868009090423584,15.70080280303955,33.607791900634766,4.995e-05,0.9980017491252735
3.6735177040100098,0.15697473287582397,80.00379943847656,35.165428161621094,4.995e-05,0.9977522486879922
3.285404920578003,0.1437210887670517,11.93816089630127,31.416837692260742,4.995e-05,0.9975028106258202
3.5875484943389893,0.1480373591184616,12.375,34.395111083984375,4.995e-05,0.9972534349231639
3.4201347827911377,0.13697770237922668,8.350510597229004,32.83156967163086,4.9900050000000003e-05,0.9970041215644331
3.8716747760772705,0.13823845982551575,74.84109497070312,37.3343620300293,4.9900050000000003e-05,0.996754870534042
3.1565191745758057,0.14094233512878418,4.589129447937012,30.1557674407959,4.9900050000000003e-05,0.9965056818164085
3.881953477859497,0.144026979804039,0.5708341598510742,37.37926483154297,4.9900050000000003e-05,0.9962565553959545
3.5563716888427734,0.151842400431633,15.898456573486328,34.045291900634766,4.9900050000000003e-05,0.9960074912571055
3.587937831878662,0.15454000234603882,12.133020401000977,34.33397674560547,4.9900050000000003e-05,0.9957584893842912
3.4686806201934814,0.14846749603748322,15.670694351196289,33.20212936401367,4.9900050000000003e-05,0.9955095497619452
3.3256430625915527,0.1554897427558899,23.621994018554688,31.701534271240234,4.9900050000000003e-05,0.9952606723745047
3.4227468967437744,0.16158579289913177,8.109992027282715,32.611610412597656,4.9900050000000003e-05,0.995011857206411
3.505695104598999,0.13722530007362366,4.371018886566162,33.684696197509766,4.9900050000000003e-05,0.9947631042421095
3.422349214553833,0.13695070147514343,8.294916152954102,32.85398483276367,4.985014995000001e-05,0.994514413466049
3.2997586727142334,0.1336827129125595,0.6006152629852295,31.66075897216797,4.985014995000001e-05,0.9942657848626825
3.5440235137939453,0.14345619082450867,19.685115814208984,34.005672454833984,4.985014995000001e-05,0.9940172184164668
3.0652260780334473,0.1389089673757553,0.6567373871803284,29.263172149658203,4.985014995000001e-05,0.9937687141118627
3.7555718421936035,0.13731762766838074,4.562750816345215,36.18254089355469,4.985014995000001e-05,0.9935202719333348
3.1209187507629395,0.15060865879058838,8.312623023986816,29.703102111816406,4.985014995000001e-05,0.9932718918653515
3.6561081409454346,0.13806232810020447,0.8512281179428101,35.180458068847656,4.985014995000001e-05,0.9930235738923852
3.640503406524658,0.1367180049419403,12.301637649536133,35.0378532409668,4.985014995000001e-05,0.992775317998912
