total_loss,pred_loss,policy_loss,sigreg_loss,learning_rate,epsilon
6.916074752807617,0.09571658074855804,0.5864869952201843,68.20358276367188,0.001,0.999
7.703918933868408,0.09820452332496643,51.65361022949219,76.05714416503906,0.000999,0.998001
6.7766194343566895,0.10828687995672226,3.607191324234009,66.6833267211914,0.000999,0.997002999
6.212973594665527,0.07895725220441818,10.980624198913574,61.34016418457031,0.000999,0.996005996001
6.951897144317627,0.0981869101524353,77.21479034423828,68.53710174560547,0.000999,0.995009990004999
6.569251537322998,0.10112842917442322,535.285888671875,64.68122863769531,0.000999,0.994014980014994
6.94818115234375,0.08156713098287582,1.538242220878601,68.6661376953125,0.000999,0.993020965034979
6.686413764953613,0.09379561990499496,15.416502952575684,65.92617797851562,0.000999,0.9920279440699441
6.882769584655762,0.07855033129453659,7.26248836517334,68.04219055175781,0.000999,0.9910359161258742
6.2531938552856445,0.08770330250263214,27.88774299621582,61.6549072265625,0.000999,0.9900448802097482
6.6065216064453125,0.07288198173046112,6.769643306732178,65.33639526367188,0.000999,0.9890548353295385
6.85560417175293,0.07067170739173889,75.06517028808594,67.84932708740234,0.000998001,0.988065780494209
7.416576385498047,0.08067703247070312,9.133749961853027,73.35899353027344,0.000998001,0.9870777147137147
7.6870880126953125,0.07349535822868347,2.195239305496216,76.13592529296875,0.000998001,0.986090636999001
6.0451579093933105,0.062048863619565964,0.872166633605957,59.83108901977539,0.000998001,0.9851045463620021
6.28518533706665,0.064815953373909,69.14989471435547,62.20369338989258,0.000998001,0.98411944181564
6.786143779754639,0.05832374095916748,0.42679688334465027,67.2781982421875,0.000998001,0.9831353223738244
6.779362201690674,0.05920983478426933,2.3397021293640137,67.20152282714844,0.000998001,0.9821521870514506
6.219804763793945,0.05347008630633354,17.69135856628418,61.66334533691406,0.000998001,0.9811700348643991
6.401884078979492,0.04958200082182884,262.6290588378906,63.52301788330078,0.000998001,0.9801888648295347
6.926926136016846,0.0435214564204216,15.368112564086914,68.83404541015625,0.000998001,0.9792086759647052
6.728137493133545,0.04269201681017876,94.5302963256836,66.85445404052734,0.000997002999,0.9782294672887405
6.51854133605957,0.034982822835445404,10.841252326965332,64.83558654785156,0.000997002999,0.9772512378214517
6.526020526885986,0.03367529809474945,56.564815521240234,64.92345428466797,0.000997002999,0.9762739865836303
6.949052810668945,0.03454377129673958,33.91560745239258,69.14508819580078,0.000997002999,0.9752977125970467
6.009493350982666,0.033658336848020554,676.7944946289062,59.75834655761719,0.000997002999,0.9743224148844496
6.562541484832764,0.031187087297439575,19.231775283813477,65.31354522705078,0.000997002999,0.9733480924695651
6.836987495422363,0.029806386679410934,1042.8936767578125,68.07180786132812,0.000997002999,0.9723747443770956
7.2107834815979,0.030611976981163025,35.98688888549805,71.80171203613281,0.000997002999,0.9714023696327185
6.649281978607178,0.029435772448778152,78.37169647216797,66.1984634399414,0.000997002999,0.9704309672630859
6.788147449493408,0.026103056967258453,222.31121826171875,67.62044525146484,0.000997002999,0.9694605362958227
6.297809600830078,0.025881510227918625,4.281036853790283,62.71928405761719,0.000996005996001,0.9684910757595269
6.387428283691406,0.027304936200380325,38.37662887573242,63.60123062133789,0.000996005996001,0.9675225846837673
6.6824469566345215,0.024112503975629807,8.090356826782227,66.58334350585938,0.000996005996001,0.9665550620990835
5.470723628997803,0.023151617497205734,27.57548713684082,54.47572326660156,0.000996005996001,0.9655885070369844
7.385107517242432,0.023829501122236252,3.6652133464813232,73.61277770996094,0.000996005996001,0.9646229185299474
5.847265243530273,0.02198968082666397,13.099393844604492,58.25275421142578,0.000996005996001,0.9636582956114175
6.4907121658325195,0.02306482195854187,24.979372024536133,64.67647552490234,0.000996005996001,0.9626946373158061
6.712016582489014,0.022204842418432236,33.008174896240234,66.89811706542969,0.000996005996001,0.9617319426784903
7.34940767288208,0.023293551057577133,66.35501098632812,73.26113891601562,0.000996005996001,0.9607702107358118
6.596684455871582,0.022570161148905754,51.31804275512695,65.74114227294922,0.000996005996001,0.959809440525076
6.432384967803955,0.024998461827635765,17.47319221496582,64.07386016845703,0.000995009990004999,0.9588496310845509
6.979125022888184,0.024894069880247116,110.382080078125,69.54230499267578,0.000995009990004999,0.9578907814534664
7.073391914367676,0.027731267735362053,251.50918579101562,70.45660400390625,0.000995009990004999,0.9569328906720129
6.031872272491455,0.028141632676124573,27.85506248474121,60.03730773925781,0.000995009990004999,0.9559759577813409
7.077632427215576,0.026855511590838432,26.974411010742188,70.50776672363281,0.000995009990004999,0.9550199818235596
7.012903690338135,0.027194922789931297,28.837657928466797,69.85708618164062,0.000995009990004999,0.9540649618417361
6.627456188201904,0.028388407081365585,82.68822479248047,65.99067687988281,0.000995009990004999,0.9531108968798944
5.9872236251831055,0.029522057622671127,70.40093994140625,59.5770149230957,0.000995009990004999,0.9521577859830145
7.055395603179932,0.030546844005584717,30.17055892944336,70.24848937988281,0.000995009990004999,0.9512056281970315
6.61878776550293,0.03003782033920288,16.40998077392578,65.88749694824219,0.000995009990004999,0.9502544225688344
5.98160457611084,0.030801724642515182,64.35801696777344,59.508026123046875,0.000994014980014994,0.9493041681462656
6.783987998962402,0.03096427582204342,55.51182174682617,67.53023529052734,0.000994014980014994,0.9483548639781193
6.252984523773193,0.030151378363370895,26.216629028320312,62.228328704833984,0.000994014980014994,0.9474065091141411
5.993695259094238,0.030576001852750778,22.3398494720459,59.63119125366211,0.000994014980014994,0.946459102605027
6.257918834686279,0.027340447530150414,7.85454797744751,62.305782318115234,0.000994014980014994,0.9455126435024219
6.845694065093994,0.026582008227705956,718.8433837890625,68.19111633300781,0.000994014980014994,0.9445671308589195
5.695704460144043,0.021956821903586388,6.015011787414551,56.73747253417969,0.000994014980014994,0.9436225637280606
6.176431655883789,0.018933113664388657,16.72582244873047,61.574981689453125,0.000994014980014994,0.9426789411643326
6.6400580406188965,0.017265941947698593,27.360631942749023,66.22792053222656,0.000994014980014994,0.9417362622231683
6.0915207862854,0.015501241199672222,23.332534790039062,60.760196685791016,0.000994014980014994,0.9407945259609451
6.659389972686768,0.016257431358098984,21.345539093017578,66.43132781982422,0.0009930209650349789,0.9398537314349842
6.668628215789795,0.01738433912396431,12.852838516235352,66.51243591308594,0.0009930209650349789,0.9389138777035492
5.87425422668457,0.01944633200764656,0.21312695741653442,58.54807662963867,0.0009930209650349789,0.9379749638258457
6.3913960456848145,0.019128575921058655,68.66783905029297,63.72267150878906,0.0009930209650349789,0.9370369888620198
6.644345283508301,0.01967949979007244,25.0950870513916,66.24665832519531,0.0009930209650349789,0.9360999518731578
6.1825737953186035,0.018797770142555237,608.536376953125,61.637760162353516,0.0009930209650349789,0.9351638519212846
6.734226703643799,0.017573852092027664,42.1971321105957,67.1665267944336,0.0009930209650349789,0.9342286880693633
6.273993492126465,0.01803400367498398,680.1629028320312,62.559593200683594,0.0009930209650349789,0.933294459381294
6.234046459197998,0.017152762040495872,76.84927368164062,62.1689338684082,0.0009930209650349789,0.9323611649219127
6.524196624755859,0.016867371276021004,45.028079986572266,65.07329559326172,0.0009930209650349789,0.9314288037569908
5.503170967102051,0.016496136784553528,85.22893524169922,54.86674880981445,0.0009920279440699439,0.9304973749532338
5.366365909576416,0.01703185960650444,1.7057318687438965,53.493343353271484,0.0009920279440699439,0.9295668775782806
6.42242431640625,0.016241606324911118,2.3580706119537354,64.06182861328125,0.0009920279440699439,0.9286373107007023
6.11428689956665,0.016799811273813248,3.604952335357666,60.97486877441406,0.0009920279440699439,0.9277086733900016
5.796092510223389,0.015831930562853813,37.296775817871094,57.80260467529297,0.0009920279440699439,0.9267809647166116
6.619276523590088,0.01478739082813263,4.683577537536621,66.04489135742188,0.0009920279440699439,0.925854183751895
6.309936046600342,0.014632771722972393,26.42145538330078,62.953033447265625,0.0009920279440699439,0.9249283295681431
