total_loss,pred_loss,policy_loss,sigreg_loss
0.1250162422657013,0.11465486139059067,1.0250208377838135,0.5180687308311462
0.11372102797031403,0.10491453856229782,48.491275787353516,0.44032466411590576
0.11290691792964935,0.1047586053609848,171.81094360351562,0.407415509223938
0.11362851411104202,0.10583024471998215,17.56362533569336,0.3899133801460266
0.11107030510902405,0.1034257709980011,62.57827377319336,0.3822266459465027
0.11016400158405304,0.1025615781545639,61.75291442871094,0.38012123107910156
0.10655513405799866,0.09894358366727829,105.36061096191406,0.3805773854255676
0.11251834034919739,0.10484863072633743,58.08256149291992,0.3834855556488037
0.10744364559650421,0.09969866275787354,41.32500076293945,0.3872489929199219
0.10788735002279282,0.10007870197296143,173.44662475585938,0.3904325067996979
0.10788755118846893,0.1000402420759201,58.43280029296875,0.39236563444137573
0.10839197039604187,0.10054437816143036,114.47732543945312,0.3923797607421875
0.11015613377094269,0.10234466940164566,65.58002471923828,0.3905732035636902
0.1113465428352356,0.10358177125453949,223.5238494873047,0.38823843002319336
0.11115612834692001,0.10344558954238892,21.281356811523438,0.38552695512771606
0.10541146248579025,0.09775463491678238,69.92568969726562,0.3828413784503937
0.10700101405382156,0.0993799939751625,59.917240142822266,0.38105109333992004
0.11100002378225327,0.10337165743112564,69.61798858642578,0.38141828775405884
0.10614575445652008,0.09845692664384842,0.7816066145896912,0.38444122672080994
0.10638795047998428,0.09858927875757217,58.782440185546875,0.389933705329895
0.10795217752456665,0.10000602900981903,58.77084732055664,0.3973073363304138
0.11006192862987518,0.10194133222103119,1.5275033712387085,0.40602973103523254
0.10723704844713211,0.09893376380205154,1058.7252197265625,0.4151642918586731
0.1089123785495758,0.10042808949947357,163.89024353027344,0.42421454191207886
0.10916467756032944,0.10052036494016647,143.4515838623047,0.43221569061279297
0.1117536723613739,0.10298187285661697,1250.8701171875,0.43859001994132996
0.1065642461180687,0.09770297259092331,595.0029907226562,0.44306373596191406
0.10703682899475098,0.09812764823436737,44.05399703979492,0.44545894861221313
0.10218127816915512,0.09326200932264328,2.6555864810943604,0.4459633529186249
0.10458458960056305,0.09568066149950027,9.50730037689209,0.445196270942688
0.10320833325386047,0.09433173388242722,44.17059326171875,0.4438301622867584
0.10482364147901535,0.09597157686948776,44.25614547729492,0.44260329008102417
0.10399384796619415,0.09515579789876938,46.395912170410156,0.44190239906311035
0.1070258766412735,0.0981907770037651,134.92051696777344,0.44175490736961365
0.10542021691799164,0.09657448530197144,1377.45068359375,0.4422866702079773
0.10119784623384476,0.09233073145151138,23.595273971557617,0.4433556795120239
0.1076771691441536,0.09877456724643707,48.52931213378906,0.44512999057769775
0.11056721955537796,0.10161522775888443,1.087661862373352,0.44759953022003174
0.10517837852239609,0.0961596891283989,20.372989654541016,0.45093435049057007
0.10313527286052704,0.09403347223997116,0.17779433727264404,0.45509016513824463
0.10816951841115952,0.09897174686193466,38.80641174316406,0.45988860726356506
0.10649685561656952,0.0971933901309967,1387.1898193359375,0.4651733636856079
0.10280866920948029,0.09340230375528336,84.88645935058594,0.47031840682029724
0.10527468472719193,0.0957854688167572,5.887983798980713,0.4744609296321869
0.10410553216934204,0.09457017481327057,60.954708099365234,0.476767897605896
0.10664469748735428,0.09711622446775436,4.156820297241211,0.47642379999160767
0.10434965789318085,0.09488964825868607,47.69369125366211,0.4730004072189331
0.1050393208861351,0.09570997953414917,43.583045959472656,0.466467022895813
0.10229746252298355,0.09315004199743271,2476.285888671875,0.45737114548683167
0.10199105739593506,0.09305744618177414,43.970497131347656,0.44668054580688477
0.1058284342288971,0.09711295366287231,62.73396682739258,0.4357740879058838
0.10712315142154694,0.09859339892864227,172.41664123535156,0.4264878034591675
0.10688013583421707,0.09847599267959595,61.08565902709961,0.4202072024345398
0.10761270672082901,0.09925571829080582,84.2359390258789,0.41784948110580444
0.10620394349098206,0.09781518578529358,4.42832612991333,0.4194377660751343
0.10189201682806015,0.09340203553438187,11.344026565551758,0.42449918389320374
0.1045030951499939,0.09585711359977722,76.29533386230469,0.43229910731315613
0.10171227157115936,0.09287109971046448,39.5442008972168,0.4420584440231323
0.10211552679538727,0.0930517315864563,1390.025390625,0.45318979024887085
0.10313362628221512,0.09383244812488556,126.33287811279297,0.46505898237228394
0.1029307171702385,0.09338923543691635,151.98776245117188,0.47707420587539673
0.09931419789791107,0.08953730762004852,758.36669921875,0.48884451389312744
0.10321022570133209,0.09321636706590652,37.94282531738281,0.49969297647476196
0.1065770834684372,0.0963938757777214,73.08382415771484,0.5091602206230164
0.10330469161272049,0.09297031164169312,4.0002312660217285,0.5167191028594971
0.09635647386312485,0.08591895550489426,12.124853134155273,0.5218759775161743
0.10378970950841904,0.09330252557992935,0.3075486421585083,0.5243592262268066
0.1030450314283371,0.09256072342395782,69.18033599853516,0.5242154002189636
0.1032680943608284,0.09283599257469177,43.449073791503906,0.5216050148010254
0.10187988728284836,0.09154359996318817,1404.4146728515625,0.5168144106864929
0.10132768005132675,0.09111673384904861,107.64488983154297,0.510547399520874
0.10321012884378433,0.09313982725143433,1.519188404083252,0.5035152435302734
0.10320179164409637,0.09327174723148346,90.65425109863281,0.4965023398399353
0.10163361579179764,0.09183100610971451,91.1900863647461,0.4901304244995117
0.10224653780460358,0.09254997968673706,2.3302817344665527,0.4848278760910034
0.096594899892807,0.08697783946990967,21.669567108154297,0.48085299134254456
0.10003002732992172,0.09046341478824615,24.34981918334961,0.47833073139190674
0.10131634771823883,0.09177155047655106,87.51942443847656,0.4772398769855499
0.10003866255283356,0.09048882126808167,56.675254821777344,0.47749197483062744
0.09723540395498276,0.0876554399728775,28.121437072753906,0.47899824380874634
0.09698815643787384,0.08735889196395874,53.041481018066406,0.48146334290504456
0.09706854820251465,0.08737519383430481,124.24116516113281,0.48466765880584717
0.09527361392974854,0.08551013469696045,54.453426361083984,0.4881740212440491
0.09712961316108704,0.087296262383461,0.40927407145500183,0.4916677474975586
0.0908483937382698,0.0809546411037445,30.636728286743164,0.49468761682510376
0.10172384977340698,0.09178737550973892,18.556612014770508,0.49682360887527466
0.09259305894374847,0.08263737708330154,307.2137756347656,0.497783899307251
0.09305439889431,0.08310132473707199,141.70143127441406,0.4976538121700287
0.09811584651470184,0.08818364888429642,26.675474166870117,0.49660974740982056
0.09451328217983246,0.08461469411849976,51.657779693603516,0.4949292838573456
0.08849833905696869,0.0786389410495758,19.031455993652344,0.4929700791835785
0.08962669968605042,0.07980009913444519,39.032440185546875,0.49132999777793884
0.09250961989164352,0.08270089328289032,42.4451904296875,0.490436315536499
0.08968392014503479,0.07987404614686966,42.033878326416016,0.49049365520477295
0.09322717785835266,0.08339713513851166,834.2953491210938,0.4915022552013397
0.08798283338546753,0.07811635732650757,11.079462051391602,0.49332377314567566
0.08979720622301102,0.07988115400075912,32.913883209228516,0.4958026111125946
0.08838823437690735,0.0784192681312561,3.9657797813415527,0.49844837188720703
0.0907941460609436,0.08077438175678253,3.703469753265381,0.5009880661964417
0.0960872620344162,0.086029551923275,13.507224082946777,0.5028854608535767
0.09456133097410202,0.08447414636611938,76.63954162597656,0.5043593645095825
0.0953749567270279,0.08526059985160828,27.86272430419922,0.5057178735733032
0.09280134737491608,0.08265067636966705,50.6500129699707,0.507533609867096
0.09470245987176895,0.08450011163949966,74.06624603271484,0.5101172924041748
0.09408532083034515,0.08382203429937363,63.611328125,0.5131645202636719
0.10012318193912506,0.08980458974838257,18.022689819335938,0.5159297585487366
0.09715883433818817,0.08681508898735046,2.1258864402770996,0.5171871781349182
0.09460023790597916,0.08426693826913834,22.16780662536621,0.5166650414466858
0.09815967082977295,0.08787495642900467,54.01544189453125,0.5142357349395752
0.09991928189992905,0.08972184360027313,39.477603912353516,0.5098719596862793
0.0992143377661705,0.08913516998291016,32.56211471557617,0.5039583444595337
0.09738224744796753,0.08744622021913528,48.43780517578125,0.496801495552063
0.10021444410085678,0.09043996036052704,45.994964599609375,0.48872432112693787
0.09898317605257034,0.08938188850879669,62.26699447631836,0.48006442189216614
0.0946299210190773,0.0852045863866806,35.95065689086914,0.47126680612564087
0.09728258848190308,0.0880279615521431,13.677359580993652,0.4627315402030945
0.09288985282182693,0.08379384875297546,2.5985796451568604,0.4548000991344452
0.0959891527891159,0.08703535795211792,30.19202423095703,0.44768965244293213
0.09231578558683395,0.08348480612039566,16.520334243774414,0.4415489435195923
0.0899168848991394,0.0811859592795372,28.748886108398438,0.4365463852882385
0.09382127225399017,0.08516950905323029,2.0701184272766113,0.4325883090496063
0.0887688547372818,0.08017533272504807,11.934829711914062,0.4296760559082031
