total_loss,pred_loss,policy_loss,sigreg_loss,avg_norm,variance,learning_rate,epsilon
1.863221287727356,0.6697214841842651,157.67886352539062,11.93499755859375,1.6737756729125977,0.051631003618240356,0.0001,0.99975
1.684053659439087,0.6272462606430054,783.4487915039062,10.568073272705078,2.1514463424682617,0.09699738025665283,9.99e-05,0.9995000625
1.557281732559204,0.5666030645370483,392.59393310546875,9.90678596496582,2.542793035507202,0.14280572533607483,9.99e-05,0.999250187484375
1.496199131011963,0.5355832576751709,1178.33837890625,9.606159210205078,2.6514525413513184,0.15193668007850647,9.99e-05,0.9990003749375039
1.4205294847488403,0.5529624223709106,1180.55810546875,8.675670623779297,2.8263397216796875,0.20358812808990479,9.99e-05,0.9987506248437695
1.479833960533142,0.6025340557098389,395.86029052734375,8.772998809814453,2.584547996520996,0.18719005584716797,9.99e-05,0.9985009371875586
1.508087396621704,0.6141619682312012,0.18304961919784546,8.939253807067871,2.681058883666992,0.20092837512493134,9.99e-05,0.9982513119532618
1.5006468296051025,0.6277251243591309,0.10986540466547012,8.729216575622559,2.5790460109710693,0.21799342334270477,9.99e-05,0.9980017491252735
1.429415225982666,0.5058926939964294,1487.75537109375,9.235225677490234,2.90722918510437,0.1697298288345337,9.99e-05,0.9977522486879922
1.4777803421020508,0.577378511428833,650.9910888671875,9.004018783569336,2.7598371505737305,0.20503336191177368,9.99e-05,0.9975028106258202
1.4626808166503906,0.5268450975418091,1185.2806396484375,9.358356475830078,2.6918463706970215,0.179901584982872,9.99e-05,0.9972534349231639
1.4193565845489502,0.5539145469665527,2358.84765625,8.654419898986816,2.914658308029175,0.2249687910079956,9.980010000000001e-05,0.9970041215644331
1.3553838729858398,0.5273497700691223,2357.48828125,8.280341148376465,3.009608030319214,0.22032836079597473,9.980010000000001e-05,0.996754870534042
1.402050256729126,0.5297229886054993,782.3615112304688,8.723273277282715,3.091642379760742,0.2345380038022995,9.980010000000001e-05,0.9965056818164085
1.3383053541183472,0.5151242017745972,791.6942138671875,8.2318115234375,3.320693016052246,0.2484128475189209,9.980010000000001e-05,0.9962565553959545
1.3234885931015015,0.4980127513408661,782.6707763671875,8.254758834838867,3.1258246898651123,0.22769223153591156,9.980010000000001e-05,0.9960074912571055
1.2798891067504883,0.4380689263343811,1572.3037109375,8.41820240020752,3.356586456298828,0.2218598574399948,9.980010000000001e-05,0.9957584893842912
1.394525170326233,0.5175241827964783,1547.9141845703125,8.770009994506836,3.036396026611328,0.22127358615398407,9.980010000000001e-05,0.9955095497619452
1.2927464246749878,0.47806742787361145,791.88916015625,8.14678955078125,3.2144503593444824,0.2241276204586029,9.980010000000001e-05,0.9952606723745047
1.2861967086791992,0.4711582660675049,1572.3609619140625,8.150383949279785,3.3185348510742188,0.22892755270004272,9.980010000000001e-05,0.995011857206411
1.295515775680542,0.4896515905857086,1575.9136962890625,8.05864143371582,3.2484664916992188,0.2281094491481781,9.980010000000001e-05,0.9947631042421095
1.3047349452972412,0.5185626745223999,1570.64453125,7.861722469329834,3.117795705795288,0.23289522528648376,9.970029990000001e-05,0.994514413466049
1.3010832071304321,0.49104756116867065,395.3446044921875,8.100356101989746,3.141603469848633,0.23857232928276062,9.970029990000001e-05,0.9942657848626825
1.335631012916565,0.48053279519081116,1575.56103515625,8.550981521606445,3.115741729736328,0.2001955807209015,9.970029990000001e-05,0.9940172184164668
2.041504383087158,0.855055034160614,0.008073992095887661,11.864492416381836,1.5197995901107788,0.048652540892362595,9.970029990000001e-05,0.9937687141118627
1.97086501121521,0.8286607265472412,0.07401668280363083,11.422042846679688,1.7048895359039307,0.06648629158735275,9.970029990000001e-05,0.9935202719333348
2.084069013595581,0.91746985912323,0.008177843876183033,11.66599178314209,1.774341344833374,0.05914407968521118,9.970029990000001e-05,0.9932718918653515
2.0698740482330322,0.9034820199012756,0.0851203128695488,11.663920402526855,1.6414254903793335,0.04945095628499985,9.970029990000001e-05,0.9930235738923852
